epoch	time	lr	loss	val_loss
1	352.7458418000024	0.005	402.25776479308286	0.6903782362457591
2	352.62398070000927	0.005	0.6792945411587552	0.6907776707088733
3	352.3752703999926	0.005	0.6792274167040956	0.6906061127553231
4	352.6282281000167	0.005	0.6792782014627121	0.6907013290082716
5	352.5512508999964	0.005	0.6789607694572161	0.6897761815384756
6	352.81252109998604	0.005	0.6792625442815869	0.690656416888552
7	352.42397939998773	0.005	3.0861836810321868	0.69079638247175
8	352.91322329998366	0.005	0.6788398420752781	0.690169169673767
9	352.61070499999914	0.005	0.6792520877803248	0.6905191239712635
10	352.51892360000056	0.005	0.6792461267707347	0.6904993180118456
11	352.71762079998734	0.005	0.6792018699046373	0.6900187972547851
12	352.6177076000022	0.005	0.6792559694753234	0.6900448084990926
13	352.85287100001005	0.005	0.6789754420799948	0.6902207871768536
14	352.53852940001525	0.005	0.6792109861275781	0.6902700825243333
15	352.9301677000185	0.005	1676.1958298877532	0.6899183607642216
16	352.49963150001713	0.005	2772.570384283429	0.6907028090246047
17	352.3507522	0.005	2721.84352070456	0.6898651795040536
18	352.90450400000555	0.005	677.8973471763373	0.6899937465240193
19	352.39824329997646	0.005	218.69488943348819	0.6911014939563286
20	352.5980336999928	0.005	1.3148863714877181	0.690312392676648
21	352.86960340000223	0.005	47.23551246010259	0.6910557309097255
22	352.63221809998504	0.005	0.6793070449492494	0.6900136971012444
23	352.94686290001846	0.005	0.6792120852276883	0.6900887222907159
24	352.68077920001815	0.005	0.6791845403865052	0.6905797358510334
25	352.8267870999989	0.005	0.6793100599835143	0.6906216250331184
26	352.76327590001165	0.005	0.6794894222839793	0.6902964280954276
27	352.5073684999952	0.005	0.6792532569955301	0.6894049041664068
28	352.9665442999976	0.005	0.6791813283451764	0.6905718290702433
29	352.7808313999849	0.005	0.6792141618507868	0.6900916314268207
30	352.40665580000496	0.005	0.6792604812692662	0.6904167878858403
