epoch	time	lr	loss	val_loss
1	309.4012354000006	0.01	0.32083807685914195	0.21305986139438723
2	289.4112640999956	0.01	0.1555426510087624	0.16034799138254288
3	289.13551800001005	0.01	0.12243053846212414	0.10993478507340312
4	288.79785000000265	0.01	0.1130621938583731	0.1440394503065075
5	288.8252768999955	0.01	0.054987139891269854	0.15015823398533465
6	303.4025346999988	0.01	0.039015658705506745	0.11258837800371083
7	302.82389900001	0.01	0.16690640872071286	0.21132284064862314
8	303.11332449999463	0.01	0.07181767252372073	0.12781180995078464
9	303.3892294999969	0.01	0.01994569847138269	0.1226011797974633
10	301.56781610001053	0.01	0.008116411754132705	0.13543043502316307
11	297.70075990000623	0.01	0.005627919175183264	0.14073672666499581
12	303.0484686999989	0.01	0.0028490218370564647	0.1514092399362845
13	298.46895549999317	0.01	0.003925691812096106	0.1679832730504415
14	298.28464070000337	0.01	0.002087046100924238	0.16543277163428813
15	294.4384033999959	0.01	0.0013733271306422417	0.16965922165918024
16	294.0393250999914	0.01	0.0011642941802392215	0.1839678850176535
17	293.9925096000079	0.01	0.000714650546348563	0.17963979903017085
18	294.069631499995	0.01	0.0006016083127405377	0.18277750766989567
19	294.0965247999993	0.01	0.0005257486593650381	0.18920076311969156
20	293.9571761999978	0.01	0.0005324393743615854	0.19112681065673
21	293.92638940000325	0.01	0.00037500066212576736	0.193061981634737
22	294.0146068000031	0.01	0.0004431152680839148	0.1947191454544092
23	290.6278650000022	0.01	0.00030110527950975293	0.19959556059309191
24	289.32412869999825	0.01	0.0002677672460061256	0.20169880696534465
25	290.10007879999466	0.01	0.00030251565629485424	0.20389939231156254
26	289.8084441999963	0.01	0.0003541758579818708	0.20527732145417732
27	289.8481033999997	0.01	0.0003254395303675475	0.20733118684418136
28	289.82274170000164	0.01	0.00020426489396363246	0.2081929263790847
29	289.9848465999967	0.01	0.00023610897198584764	0.2134747299132092
30	290.0537459000043	0.01	0.00022189645732136268	0.21171656404817607
