epoch	time	lr	loss	val_loss
1	343.1123081000005	0.005	3.571006953417637e+25	2.5710162572131466e+24
2	343.81839670000045	0.005	3.6441061627087842e+25	2.2668312970921813e+24
3	343.29887959999905	0.005	3.6569340153576306e+25	1.9796688466913085e+24
4	343.4689197000007	0.005	3.601276433633777e+25	2.0117004153412442e+24
5	343.3550385999988	0.005	3.5704379041152916e+25	1.9902755433081215e+24
6	343.33229989999927	0.005	3.6406520047407777e+25	2.61142585137529e+24
7	343.35895639999944	0.005	3.7075690481926483e+25	5.46765039712975e+24
8	343.5681622000011	0.005	3.6897115160051527e+25	4.971809863818635e+24
9	343.5470590999994	0.005	3.707661644890533e+25	4.5284076585324274e+24
10	343.875485999999	0.005	3.699180462892591e+25	4.153598163979779e+24
11	343.89392059999955	0.005	3.531161541656637e+25	3.7815395295616255e+24
12	343.2258504000001	0.005	3.34172173153058e+25	6.804326714692639e+24
13	343.43826069999886	0.005	3.707594029586416e+25	7.647824796978974e+24
14	343.1089303000008	0.005	3.6568679609622734e+25	7.206413722895631e+24
15	343.2987967000008	0.005	3.669799185231993e+25	6.799514098452724e+24
16	343.5514464000007	0.005	3.6386903000030315e+25	5.904358711317946e+24
17	343.6048157000005	0.005	3.549245765692262e+25	5.5384457186348e+24
18	343.6466560999979	0.005	3.698145702761045e+25	7.201596501507278e+24
19	343.48518879999756	0.005	3.766533126021242e+25	6.804791832762077e+24
20	343.66697329999806	0.005	3.6147571187432734e+25	6.435752553822624e+24
21	343.61940049999976	0.005	3.5601911984896473e+25	7.52718751667874e+24
22	343.87388400000054	0.005	3.455564369666771e+25	7.203927998365941e+24
23	343.6737671999981	0.005	3.8009032325656933e+25	6.338372425672146e+24
24	343.7607265000006	0.005	3.8253015753776735e+25	5.991511523536487e+24
25	343.5932107999979	0.005	3.4764458061894682e+25	5.70036645991179e+24
26	343.91731869999785	0.005	3.5873828198188716e+25	7.094448276674102e+24
27	343.76304490000257	0.005	3.5855641928704976e+25	6.76301023470544e+24
28	343.83989029999793	0.005	3.5639508353830354e+25	6.443653643339266e+24
29	343.9613633000008	0.005	3.4480234195718074e+25	6.691845174965673e+24
30	343.8165932000011	0.005	3.595347465831926e+25	5.333265217794077e+24
