epoch	time	lr	loss	val_loss
1	20.680463200085796	0.001	1.3907129872041013e-07	0.42554228476002026
2	20.744994100066833	0.001	4.911254737806807e-06	0.46951827221985576
3	20.548299600020982	0.001	3.5764299056768604e-06	0.5008615537672698
4	20.620752099901438	0.001	6.088585331406151e-07	0.505509984998245
5	20.646835900028236	0.001	3.074800842267949e-07	0.496142355540023
6	20.59262020001188	0.001	1.1950875435608929e-07	0.4958984592582799
7	20.645412200014107	0.001	5.3386378169307004e-08	0.49442471759648543
8	20.63347260002047	0.001	3.069801803275022e-07	0.5016701358250573
9	20.62525179993827	0.001	9.712556294955045e-08	0.49877659458570117
10	20.757911700056866	0.001	7.202119531236277e-08	0.5026655421406527
11	20.85577189992182	0.001	1.869557657798473e-07	0.5066699225398363
12	20.770537000033073	0.001	2.851195882114069e-06	0.5418242224858076
13	20.821936299907975	0.001	7.958119147480246e-07	0.5494731803032619
14	21.02922889997717	0.001	4.4360727438656577e-07	0.5334791427775174
15	20.86129449994769	0.001	9.603991556263002e-08	0.5375200288147828
16	20.925818900112063	0.001	4.91274661661478e-08	0.5402549156115165
17	20.927806599996984	0.001	2.7264691801310496e-07	0.5318929943901607
18	20.939856999902986	0.001	2.507503141239789e-08	0.54648139374983
19	20.934173900051974	0.001	2.448877582690306e-05	0.5779355263376014
20	20.758304200018756	0.001	4.55371142912341e-06	0.5891177553069679
21	20.9191778000677	0.001	5.315885350741615e-07	0.5815227078826846
22	20.996334200026467	0.001	1.990932021400133e-06	0.560233082112827
23	20.936120599973947	0.001	6.896962618555319e-07	0.5734121016139107
24	21.06461090000812	0.001	3.831191183363013e-07	0.5697116190151345
25	20.938997099990956	0.001	5.662313191198488e-08	0.5663215718005322
26	20.94444679992739	0.001	7.522337931112964e-08	0.5725350459469725
27	20.88294199993834	0.001	1.898245090697002e-07	0.5625507998577828
28	21.026168799959123	0.001	1.6266662305935167e-07	0.5710899689898958
29	21.08203049993608	0.001	1.1916507581074808e-07	0.5678315596869979
30	21.057231500046328	0.001	1.0360390103546644e-07	0.5778649400440036
