epoch	time	lr	loss	val_loss
1	12.886951599968597	0.01	0.6792585796102452	0.6900411013208126
2	12.902756599942222	0.01	0.6803031245038386	0.6884061357750744
3	13.079265700071119	0.01	0.6797901064915532	0.6920693023670825
4	12.922677700058557	0.01	0.6789159764729762	0.6891437692591316
5	12.794560400070623	0.01	0.6802606456584336	0.6891514608031356
6	12.898382600047626	0.01	0.6795590613936996	0.6918865631945218
7	12.848239799961448	0.01	0.6796624163928526	0.6919938346558686
8	12.974046099931002	0.01	0.6798723810194015	0.690076933772346
9	12.779512300039642	0.01	0.6793227463866957	0.6897054357159687
10	12.802621800103225	0.01	0.6793251590205451	0.691860235437224
11	12.927612100029364	0.01	0.6800241984446139	0.6893645092755496
12	12.860968499910086	0.01	0.6793794939094832	0.6891503882376332
13	12.973018200020306	0.01	0.6795004730600737	0.691475097579587
14	12.924710600054823	0.01	0.6797637489735313	0.6899093410983095
15	12.903657600050792	0.01	0.6796771382120345	0.6888321231730069
16	12.899189000017941	0.01	0.6792980787685239	0.691521788812463
17	12.801835400052369	0.01	0.6794313045016831	0.689851466698039
18	12.927192299976014	0.01	0.6798639619783117	0.6904640543293842
19	12.850257399957627	0.01	0.6794413852160166	0.6924198792329067
20	12.833580299979076	0.01	0.6792782968062951	0.6898230245067247
21	12.995674500009045	0.01	0.6795978411056887	0.6924572724195383
22	12.853642800007947	0.01	0.6794958606077011	0.6897505546427314
23	12.956891600042582	0.01	0.6793267527080393	0.6902181512518991
24	13.11806060001254	0.01	0.679293805836064	0.690995125789655
25	12.922621699981391	0.01	0.6794945310612821	0.6914090250554762
26	12.933593800058588	0.01	0.6798554532832505	0.6893531554456231
27	12.928026800043881	0.01	0.6795402473127818	0.6888710836953843
28	12.885419300058857	0.01	0.6791712709684719	0.6912888160858892
29	13.121923899976537	0.01	0.6791462303230033	0.6892637631112214
30	15.037154800025746	0.01	0.6793477210394823	0.6912812004493347
