epoch	time	lr	loss	val_loss
1	981.8171365261078	0.01	0.4211951913016631	0.24986289933651903
2	981.734777212143	0.01	0.1982883453777975	0.17990575240722412
3	982.300731420517	0.01	0.11533214819835029	0.15748469580245703
4	981.8761143684387	0.01	0.07150403625473155	0.14972766484317182
5	982.2415766716003	0.01	0.04980427804492173	0.14205291141582538
6	981.8673920631409	0.01	0.03369824256387037	0.14149056531096235
7	982.3090119361877	0.01	0.02374572918951835	0.14109052555651724
8	982.3853087425232	0.01	0.019540470213397474	0.1463888748595522
9	982.8567254543304	0.01	0.013089000865727637	0.14138197125475593
10	982.4352159500122	0.01	0.011099114937419788	0.14482659711847312
11	982.5513536930084	0.01	0.008508085443287721	0.14349549187669125
12	982.0144507884979	0.01	0.008817589366672788	0.14756839680146822
13	982.4668705463409	0.01	0.007470769511584207	0.1498896598299
14	982.13361120224	0.01	0.006072545556921675	0.1460783201269184
15	982.4833047389984	0.01	0.0047251859370530695	0.14594787339356202
16	981.8423457145691	0.01	0.006151490119278163	0.15186395008536957
17	982.174079656601	0.01	0.00494109539868202	0.15188368968044305
18	981.9820857048035	0.01	0.004201025195341535	0.14914125848245907
19	982.5060546398163	0.01	0.0029294304866434233	0.15339294507393764
20	982.5973703861237	0.01	0.004301595545253283	0.15643191514530524
21	984.4734864234924	0.01	0.003484665632243134	0.15546290615226843
22	983.793628692627	0.01	0.002865614590165052	0.15956811269893098
23	984.1200668811798	0.01	0.0021688049895956124	0.15571545045561916
24	919.6095247268677	0.01	0.002136119396572043	0.15872693354086212
25	920.5146794319153	0.01	0.0025417696073809417	0.15758143249076553
26	920.2453460693359	0.01	0.001995461682001702	0.1639704312619724
27	938.7662875652313	0.01	0.0021953033560167794	0.16855619127071245
28	935.4829697608948	0.01	0.002669862160902597	0.1582484518074051
29	927.8087561130524	0.01	0.0038368056999920318	0.16043093164337724
30	1002.3604867458344	0.01	0.0017876640953440044	0.16659352505421782
