epoch	time	lr	loss	val_loss
1	12.536435399902984	0.01	1.2773115137843754	0.7390710055390702
2	12.608712899964303	0.01	0.6946915732720608	0.7575395011440605
3	12.677726000081748	0.01	0.6929415741216186	0.6897792443185746
4	12.482953600003384	0.01	0.6916908899965747	0.6914916230568177
5	12.573765099979937	0.01	0.6862397172615234	0.6928116134041703
6	12.55948910000734	0.01	0.6864501102783571	0.6901453285713527
7	12.512514300062321	0.01	0.6856756639432894	0.6894836277863119
8	13.927980400039814	0.01	0.6830886310255504	0.6885096349264479
9	12.830831100000069	0.01	0.6837649835828851	0.6880660648740395
10	12.58189459994901	0.01	0.6842914446996736	0.6880862502514163
11	12.319201999926008	0.01	0.6813777665405077	0.6941187418326288
12	12.672112399945036	0.01	0.6821281291410288	0.6886315038794275
13	12.366758199990727	0.01	0.6816916323007942	0.6960677729200092
14	12.359963800059631	0.01	0.6811136023491987	0.6923414120839547
15	12.599114400101826	0.01	0.6799512588149924	0.6898437762276343
16	12.444235700066201	0.01	0.6803327441283654	0.6885227834566026
17	12.662690699915402	0.01	0.6824847727749953	0.6897658321601379
18	12.455653900047764	0.01	0.6798201936522563	0.6939255214675893
19	12.80836490006186	0.01	0.6799104368049576	0.6917747342642185
20	12.52938500000164	0.01	0.680001473556283	0.6886981984151849
21	12.500642500002868	0.01	0.6794332460561252	0.6895479288317506
22	12.659242499968968	0.01	0.6798585408345125	0.6901492416023651
23	12.572152000037022	0.01	0.6797248236483661	0.6963765650212248
24	12.695939299999736	0.01	0.6814017714040898	0.6931601641892273
25	12.25425019999966	0.01	0.6797946021706078	0.6917787699638962
26	12.424067400046624	0.01	0.6793184401171996	0.6895552562665271
27	12.554336400004104	0.01	0.6794777069305753	0.6895873328301809
28	12.620264200028032	0.01	0.6796383838477765	0.6913006903729175
29	12.515390200074762	0.01	0.6792350688570736	0.6886921804137354
30	12.526114800013602	0.01	0.6795552859274991	0.6914956524341881
