epoch	time	lr	loss	val_loss
1	285.1669629000826	0.01	0.3254189230171603	0.22003765763084915
2	280.4040580999572	0.01	0.14019965051020442	0.13038752727543537
3	280.54774419998284	0.01	0.0895448439493967	0.11623294393049231
4	280.54107010003645	0.01	0.057236448561687	0.10699730462396519
5	280.421699599945	0.01	0.037767617050031316	0.10645885806309532
6	280.8752396000782	0.01	0.025911589571261242	0.10597506084984505
7	280.84294940007385	0.01	0.01746344016494922	0.10647226996307296
8	280.90816160000395	0.01	0.013877531222383716	0.1060843890591253
9	280.9077629999956	0.01	0.009965432319118317	0.10639816636916714
10	280.8120379000902	0.01	0.007935340181163427	0.10645522743841264
11	280.7249302000273	0.01	0.005753488575126183	0.10744519454189107
12	280.8429570000153	0.01	0.006226786438782416	0.10770817010541055
13	280.6576483999379	0.01	0.004352637696516159	0.10786903735555912
14	280.51255449990276	0.01	0.004726449259889274	0.10721822903106974
15	280.4772453000769	0.01	0.004089027305768984	0.11037951133265504
16	281.79592720000073	0.01	0.002987652196746908	0.10927430759516456
17	280.8385696000187	0.01	0.0029066204304734225	0.11052859342440198
18	280.59718449995853	0.01	0.003168409952636202	0.11047917631286394
19	280.5639590000501	0.01	0.002779379921499041	0.11019752050853714
20	280.65911940007936	0.01	0.002651336404038995	0.11467099006848784
21	280.7353858000133	0.01	0.0018633360941618868	0.11197859515063838
22	280.5155984000303	0.01	0.002831633725086726	0.11231068895012637
23	280.67215660004877	0.01	0.00228050045139271	0.11197907347890677
24	283.86568130005617	0.01	0.0013471749444444517	0.11509829110467808
25	283.6179681000067	0.01	0.0015853116589285077	0.11622689290592239
26	280.39381210005376	0.01	0.0014770215129808217	0.11598752931088428
27	280.3824664999265	0.01	0.0012462127805678437	0.11514468140169491
28	280.4776609999826	0.01	0.0012252305932893975	0.11591653282281317
29	280.44850970001426	0.01	0.0008766529517685854	0.11849014606175222
30	280.36182290001307	0.01	0.0011649584483279958	0.1146202068514948
