epoch	time	lr	loss	val_loss
1	20.516519799944945	0.005	0.0042244935224104415	0.4098832370679803
2	20.601692700060084	0.005	0.008440255895284611	0.2921244343015812
3	20.62960389989894	0.005	0.0011615030758937383	0.3221522275012998
4	20.68622689996846	0.005	0.0016734287203373412	0.36161817263332185
5	20.517224100069143	0.005	0.0003541314443804906	0.3603472148004256
6	20.667910099960864	0.005	0.00010917801555156632	0.370057024185939
7	20.700323999975808	0.005	6.685706689507116e-05	0.3659458523436019
8	20.71245180000551	0.005	6.224654468366318e-05	0.3835568239165593
9	20.70271290000528	0.005	2.8503613957999462e-05	0.38769247350571867
10	20.71694449998904	0.005	2.8366321981393613e-05	0.38850136366663496
11	20.639176600030623	0.005	2.071056827913309e-05	0.39712633046410417
12	20.635378600098193	0.005	9.494947857436631e-06	0.39890325105214136
13	20.79709200002253	0.005	1.419407081861743e-05	0.4015257896941212
14	20.59981429995969	0.005	4.0081111808876954e-05	0.40199894516208795
15	20.70253289991524	0.005	7.987160997478934e-06	0.40677669336193
16	20.775811100029387	0.005	4.383176567820964e-06	0.4081490478410651
17	20.709029900026508	0.005	9.50421966446891e-06	0.4098372768369653
18	20.629986999905668	0.005	7.517778808810328e-06	0.42050121548654557
19	20.616408600006253	0.005	3.2235377300070356e-05	0.42855136322132187
20	20.62904010002967	0.005	2.2818029981925895e-05	0.44534902134444254
21	20.661052400013432	0.005	4.313868154452555e-06	0.43649488830661837
22	20.62298720004037	0.005	9.831382881912703e-06	0.4351889124466945
23	20.71547950000968	0.005	1.639895858786551e-05	0.4413853453905921
24	20.624663900001906	0.005	5.073134030168489e-06	0.44004343914301736
25	20.579561799997464	0.005	9.853134062711917e-06	0.43667692049413304
26	20.650578000000678	0.005	5.365386485369849e-06	0.44141439881779654
27	20.59382949990686	0.005	1.1182992532540177e-06	0.4372898883386959
28	20.642468699952587	0.005	6.881259471499927e-06	0.4419742969372338
29	20.639589600032195	0.005	8.992877413946336e-07	0.44236163694592934
30	20.602989599923603	0.005	4.533857518035321e-06	0.45025725727323057
