epoch	time	lr	loss	val_loss
1	115.25365700002294	0.001	0.007755175741268553	0.10680441740276497
2	115.29472259990871	0.001	0.008104280449415947	0.10960959095888094
3	118.74334000004455	0.001	0.008740936115966477	0.10660286152299203
4	118.26172080007382	0.001	0.007800341038675896	0.10903136839740987
5	115.44294919993263	0.001	0.006705105445920254	0.10739394450800033
6	115.38743330002762	0.001	0.006468259781946661	0.10661013124186329
7	115.40404689998832	0.001	0.006189081571393607	0.10758329681391077
8	115.31660170003306	0.001	0.0066806779250504714	0.10773405380015218
9	115.41300810000394	0.001	0.005698461740198656	0.10837683036893586
10	115.56492959999014	0.001	0.005660917280813044	0.10751269136451737
11	115.35885349998716	0.001	0.005054584301826625	0.10804308754074486
12	115.40476990002207	0.001	0.006161359690553497	0.10785671670966501
13	115.32664600003045	0.001	0.0051809956638233495	0.10785100312333173
14	115.49808419996407	0.001	0.005950379443761343	0.10740745199808206
15	115.40400529990438	0.001	0.006303715107179422	0.10847896308681025
16	115.34433739993256	0.001	0.005128777980717672	0.10743695256947039
17	115.4944969000062	0.001	0.005376129154042453	0.10768113310651989
18	115.31192450004164	0.001	0.006110979199995588	0.10776318378095391
19	115.36193679994904	0.001	0.00571649033762834	0.10747250682954552
20	115.22979249991477	0.001	0.005646578430976143	0.10918173117387923
21	115.37299390009139	0.001	0.00461880992063957	0.10809630591961604
22	115.36326779995579	0.001	0.0066939463482801834	0.10785498882111427
23	115.39759389997926	0.001	0.005768146082944157	0.10745223899377514
24	115.4471892999718	0.001	0.004066113085667255	0.10880112300084542
25	115.31326899991836	0.001	0.005234951602157166	0.10897601287988443
26	115.42072340007871	0.001	0.004967489818531076	0.10976276578030005
27	115.35180200007744	0.001	0.004545474327607205	0.10909984944223006
28	115.33909709996078	0.001	0.004540793303848505	0.10853993762446054
29	115.29030889994465	0.001	0.003647616642273624	0.11155297907890678
30	115.47471970005427	0.001	0.004457053258614767	0.10875254732278922
