epoch	time	lr	loss	val_loss
1	12.915647000074387	0.001	0.6792503938773047	0.6895319981683168
2	12.914047300000675	0.001	0.679235336030337	0.6899569322460091
3	12.824825700023212	0.001	0.6791925551585383	0.6899157401479984
4	12.982784799998626	0.001	0.6790548750045267	0.6902011474662816
5	13.09350119996816	0.001	0.6791126444429014	0.6900800913075275
6	12.957430199952796	0.001	0.6790230593091251	0.6900184304416777
7	12.933571000001393	0.001	0.6791640884810156	0.6900448723981347
8	13.045958000002429	0.001	0.6790511388375303	0.6900596850867905
9	12.952681499999017	0.001	0.6790754943106576	0.6901548508408071
10	12.93186540005263	0.001	0.6790833778468566	0.6900190730107634
11	13.004851800040342	0.001	0.6792150845388645	0.689963656993927
12	13.08459350001067	0.001	0.6791369512647382	0.6899858749334299
13	12.978835799964145	0.001	0.6792815615872582	0.6898768232058016
14	13.026136999949813	0.001	0.679215307012903	0.6900916473717591
15	12.885233800043352	0.001	0.6792053306705783	0.6901385768243995
16	13.12120649998542	0.001	0.6791802029093186	0.6901483712314048
17	13.045894799986854	0.001	0.6791940241685831	0.6901899510975915
18	13.029543500044383	0.001	0.679221489014507	0.6900792561665307
19	13.189544299966656	0.001	0.6791545980213096	0.6902222085428524
20	13.345560299931094	0.001	0.6791202407899875	0.6903992156094914
21	12.967736500082538	0.001	0.679279691255171	0.6903300496878189
22	13.05920929997228	0.001	0.6791422882567953	0.6902768938759313
23	13.13137730001472	0.001	0.6791212989896255	0.6902010563693896
24	13.02931739995256	0.001	0.6791411670285247	0.6902862613482663
25	13.112903299974278	0.001	0.6791387053004807	0.6903206531090129
26	13.075581399956718	0.001	0.6791907236657165	0.6904586467685662
27	12.930251199984923	0.001	0.6791320688283659	0.6903006897678846
28	13.081136000109836	0.001	0.6791413155205763	0.6902349359437256
29	12.970391100039706	0.001	0.6791248511130145	0.6904176317746835
30	13.07788730005268	0.001	0.6791438155768428	0.6902136403453437
