epoch	time	lr	loss	val_loss
1	12.87623439996969	0.005	0.00538723580443406	0.20817970947236358
2	12.846343999961391	0.005	0.005207090098189925	0.20964077826815497
3	12.803504200070165	0.005	0.006101256206955854	0.21411477795754216
4	13.195190099999309	0.005	0.005435954713193813	0.21227752979474515
5	12.789391899947077	0.005	0.004049402373378032	0.21377982907966425
6	13.255681900074705	0.005	0.0041667728901902765	0.21866603594290726
7	12.931638699956238	0.005	0.003658732968278998	0.2180294708620317
8	12.938646099995822	0.005	0.0040166261513424955	0.21876253202567505
9	12.770900600007735	0.005	0.0033085138007847284	0.224044031028035
10	13.102266700007021	0.005	0.002237286085966111	0.23421785135997622
11	12.717692799982615	0.005	0.002268571020093344	0.2288116396984472
12	12.376723200082779	0.005	0.0033116928926057473	0.22481425992244874
13	13.078346500056796	0.005	0.0030989634051870273	0.22351930294933917
14	12.993376299971715	0.005	0.0023776001577611844	0.22473902080836813
15	13.087928099907003	0.005	0.0031125080187438484	0.23495292705325305
16	13.151033799978904	0.005	0.0028561514819711105	0.23090770510612446
17	12.460856399964541	0.005	0.002688222104901377	0.23360172254073772
18	13.083695400040597	0.005	0.0019413771593017506	0.24004160791257764
19	12.841294099926017	0.005	0.0020886997837814437	0.23701417251298076
20	12.707033499958925	0.005	0.002987755897446134	0.2349920581983995
21	13.254557300009765	0.005	0.0019374200040179086	0.23883811458497942
22	13.090276699978858	0.005	0.002327779233417729	0.24115409761209977
23	13.161335399956442	0.005	0.0014104549062035597	0.24116392082735408
24	12.553567399969324	0.005	0.0015586516795939175	0.2580699909719489
25	12.803083000006154	0.005	0.0016067415982683679	0.24539258251037496
26	13.508522099931724	0.005	0.0024495087623546685	0.24752034019278715
27	12.987858799984679	0.005	0.002265016459036117	0.24581983305757407
28	12.93846430000849	0.005	0.0031323528140714107	0.24511611779742912
29	13.237934399978258	0.005	0.0016596953237986085	0.24549229283027446
30	12.915374199976213	0.005	0.0030461133230944965	0.2428910939036567
