epoch	time	lr	loss	val_loss
1	20.67874300002586	0.005	0.0013778030468401437	0.3823331015319964
2	20.567272200016305	0.005	0.0006382412237560975	0.4253893983690161
3	20.595941999927163	0.005	0.004100169277743129	0.3696492443170605
4	20.671441200072877	0.005	0.004954818555028857	0.4074510918846919
5	20.64685969997663	0.005	0.004368381164979565	0.393135540311618
6	20.561985199921764	0.005	0.006478691673441511	0.2992395296185871
7	20.61613490001764	0.005	0.0014334973141743625	0.27414903575535854
8	20.60583100002259	0.005	0.0001740569050582849	0.28738202899197407
9	20.661459700088017	0.005	0.00010563397935625691	0.2907824057829706
10	20.666492099990137	0.005	6.205752411404953e-05	0.30107441097199716
11	20.699676100048237	0.005	5.980722237527883e-05	0.3095907369321628
12	20.68730999995023	0.005	6.816145172574607e-05	0.31607365218538536
13	20.6183682999108	0.005	3.256902511795553e-05	0.32360391922200654
14	20.51144299993757	0.005	6.657499461431633e-05	0.32098683096552943
15	20.54530719993636	0.005	3.1736321922179685e-05	0.33171602282387325
16	20.66220650007017	0.005	1.114826004629055e-05	0.33704182933059196
17	20.702726699993946	0.005	1.083576292021666e-05	0.3359597920576201
18	20.634903899976052	0.005	1.0633560798924057e-05	0.3455800760420582
19	35.36763150000479	0.005	1.592223026085534e-05	0.34790911389796875
20	24.337587999994867	0.005	6.027641250678941e-06	0.3585465931351619
21	20.50648260000162	0.005	6.901274187635805e-06	0.3599687329207046
22	20.480670199962333	0.005	1.4404089118087426e-05	0.3535812872898746
23	20.52553420001641	0.005	1.4252811733865302e-05	0.3695907874295042
24	20.516392800025642	0.005	1.8974198836530896e-06	0.36965178679910954
25	20.854817699990235	0.005	4.426600839805103e-06	0.3688571903210946
26	20.67960969998967	0.005	3.1504764841240437e-06	0.3758836911470593
27	20.624944799928926	0.005	1.4517522655271405e-06	0.37424537553399145
28	20.740120099973865	0.005	2.4531082326318083e-06	0.3837184042354836
29	20.67328260000795	0.005	1.4979936249285781e-06	0.3861967223417449
30	20.743116400088184	0.005	2.2247093904974625e-06	0.3991256471154211
