epoch	time	lr	loss	val_loss
1	12.753268899978139	0.001	0.004162946838188717	0.20876930046670034
2	12.384116500033997	0.001	0.00532458256317926	0.20965934342507764
3	12.949397800024599	0.001	0.0068652192549899784	0.2111781536538733
4	12.823993999976665	0.001	0.007105213305199581	0.20835061394190135
5	12.369727100012824	0.001	0.006248110656721811	0.2093883350819568
6	12.769137299968861	0.001	0.007034487421851936	0.20922905775290318
7	13.041830300004221	0.001	0.006167143936369863	0.20898240180394106
8	12.552206499967724	0.001	0.007280360590442951	0.21017525617960217
9	12.546129500027746	0.001	0.006640263342158297	0.21101910718844047
10	12.722605900024064	0.001	0.005175242881884436	0.21324835543715215
11	12.989025600021705	0.001	0.005346210685428994	0.2135877918608591
12	12.63429079996422	0.001	0.006677777313871645	0.21217416679167286
13	13.407489300007	0.001	0.007457947353431841	0.21249385049853664
14	13.22868960001506	0.001	0.006502839422162711	0.2106593170111938
15	13.4813479000004	0.001	0.007094188783771355	0.2152210640223365
16	12.502312200027518	0.001	0.0070466033209854685	0.2133668713803447
17	13.147527299937792	0.001	0.007018756808377174	0.2131998519685922
18	12.604363099904731	0.001	0.006105411083366435	0.21469545103932636
19	12.881459399941377	0.001	0.006278531281711392	0.21389301861819623
20	13.602016399963759	0.001	0.00717156018000325	0.213880173260566
21	12.987595199956559	0.001	0.005879210544019196	0.21548777273927552
22	13.059636700083502	0.001	0.006444962483903414	0.2150150858576573
23	12.888580199913122	0.001	0.005308668964515033	0.2137322087260864
24	12.946291000000201	0.001	0.0051406846536367614	0.2179929235722718
25	12.605129499919713	0.001	0.005343328174320748	0.21571827934852356
26	12.937716299900785	0.001	0.004954740614058021	0.21714202897639334
27	13.229157300083898	0.001	0.006232705672672665	0.21619713370047702
28	13.10051909997128	0.001	0.007051286982304796	0.21757364139865445
29	12.78773789992556	0.001	0.005111975937314645	0.2147539681876159
30	13.146317099919543	0.001	0.006695052771343312	0.21483353639221572
