epoch	time	lr	loss	val_loss
1	20.4541303999722	0.01	0.012143983532815414	0.27099002616416623
2	20.477491299971007	0.01	0.004208874621962474	0.3318330438626188
3	20.451370100025088	0.01	0.006335534826678307	0.32036553628449443
4	20.453554999898188	0.01	0.010237490680146186	0.3979064314424236
5	20.46351130004041	0.01	0.005317406093166689	0.34225640633330495
6	20.41386450000573	0.01	0.004812500866418255	0.34989348552957067
7	20.437434500083327	0.01	0.0002897547189585691	0.31400580621704094
8	20.381410900037736	0.01	0.0002375482142415983	0.3617821161630871
9	20.416406100033782	0.01	0.00010667032906295933	0.39487698815360395
10	20.517413900000975	0.01	2.803943954338395e-05	0.3764819937837052
11	20.37811489996966	0.01	1.5778229159652212e-05	0.37804272892158614
12	20.430122699937783	0.01	1.1104937284905899e-05	0.38229166853022306
13	20.413459099945612	0.01	6.832388636876571e-06	0.3891346561980295
14	20.34112939995248	0.01	2.4654957577908014e-05	0.41522183093808346
15	20.370968000032008	0.01	1.2641524535208134e-05	0.42071896851102536
16	20.50919860007707	0.01	6.235355045203996e-06	0.4189510292574276
17	20.471148299984634	0.01	4.554525446055388e-06	0.41931486543295304
18	20.498735500033945	0.01	6.320832181284957e-06	0.4377920322214627
19	20.592832199996337	0.01	6.541945083196394e-05	0.4292191238384234
20	20.41531249997206	0.01	1.3187141288332187e-05	0.42659501905358577
21	20.51494400005322	0.01	2.620349639378176e-05	0.44128985823274375
22	20.470182099961676	0.01	1.6195403276959197e-05	0.431716409343493
23	20.476565800025128	0.01	6.727362918954466e-06	0.4528775542795539
24	20.494064199971035	0.01	1.44031230511747e-06	0.44600076807427996
25	20.501318800030276	0.01	2.12658201300398e-06	0.44504044253162894
26	20.41774980002083	0.01	4.5209312619784125e-05	0.47654604534056283
27	20.44333220005501	0.01	0.030080269872564906	1.7505456057288313
28	20.535778400022537	0.01	0.07227982992690166	0.133874805332264
29	20.446305899997242	0.01	0.014813085652858344	0.2927978880966879
30	20.530826399917714	0.01	0.010367100648997204	0.2161139904299603
