epoch	time	lr	loss	val_loss
1	21.65708009991795	0.001	0.0013500134831582694	0.4017954380055759
2	21.347154100076295	0.001	0.00033562483724889665	0.39626530021568235
3	21.589707000064664	0.001	9.475662461371096e-05	0.41185869695028515
4	21.561705100000836	0.001	0.00014345030721770436	0.423698237691425
5	21.877048299997114	0.001	2.7439196616446207e-05	0.4222660458747986
6	21.797281000064686	0.001	1.5740696183494976e-05	0.42890672611347275
7	21.76758979994338	0.001	5.116557318009514e-05	0.4431286026749156
8	21.79273910005577	0.001	1.8341632008494485e-05	0.4646758222436809
9	22.061151599977165	0.001	9.26373772708695e-06	0.47372650034511943
10	22.09231279999949	0.001	8.277154093481309e-06	0.5046023729246724
11	22.0973991000792	0.001	5.325503183187164e-06	0.5063479917696748
12	21.603337099892087	0.001	2.503925803540215e-06	0.501070759907176
13	21.595727600040846	0.001	1.3855280953756556e-06	0.5199703923696832
14	21.686711900052615	0.001	6.999416589713423e-05	0.5600421135702119
15	22.057418600074016	0.001	6.908246856297178e-06	0.5564388665280555
16	21.797648000065237	0.001	5.683154480326502e-06	0.5520067022115569
17	21.716192500083707	0.001	0.00048271415513998146	0.545008139497165
18	21.710811899974942	0.001	9.541223743081798e-06	0.565221133149211
19	21.66643780004233	0.001	0.00020524154800538838	0.5569328578453687
20	21.733660000027157	0.001	5.2428765211340515e-06	0.5602713809799083
21	21.585614899988286	0.001	9.971971337819314e-06	0.5788026171338169
22	21.522433700039983	0.001	0.0002138198173887204	0.5569658623244104
23	21.575730900047347	0.001	4.045991797352886e-06	0.5861848559183348
24	21.474769900087267	0.001	0.00011205000404808412	0.6333551236674975
25	21.57375740003772	0.001	2.052420479148274e-05	0.6232028277199454
26	21.591007599956356	0.001	1.4494882093049407e-05	0.6288817020517099
27	21.33719019999262	0.001	1.7697651216146058e-05	0.6048822408520913
28	21.46626859996468	0.001	1.1630330530734742e-06	0.6033632362421709
29	21.387302999966778	0.001	7.42849511187173e-06	0.6064536531342117
30	21.494060699944384	0.001	6.345418856126651e-07	0.6206969638430253
