epoch	time	lr	loss	val_loss
1	939.9894361495972	0.01	1.2925101108604173	0.8731126407132775
2	1025.3984732627869	0.01	0.763947338879398	0.6880989955456118
3	1023.5078265666962	0.01	0.7273731254345691	1.672866872702542
4	1055.11887717247	0.01	0.7100069791836614	1.964673383025983
5	971.343558549881	0.01	0.7050034802755174	1.5794445773297108
6	927.1168177127838	0.01	0.7209105689071117	0.695843181664185
7	928.033124923706	0.01	0.7113014397092395	6.946251736075342
8	927.3021340370178	0.01	0.7081136296019618	8.931352565732299
9	928.1977174282074	0.01	0.7026547020794699	0.692180992166864
10	927.5343060493469	0.01	0.6892162401800872	1.4664579534069389
11	927.4267811775208	0.01	0.6937136837467871	1.1512528712786063
12	927.2459764480591	0.01	0.692370695790484	0.9981605731065151
13	927.6179206371307	0.01	0.7205462274499606	2.186993133592319
14	928.4842710494995	0.01	0.6990845102894542	0.6888578830757803
15	927.7748465538025	0.01	0.6923555000811585	8.037384488727348
16	927.3799457550049	0.01	0.6985841837396756	0.7889005512774507
17	930.1632707118988	0.01	0.6911744755927274	1.066828849197945
18	927.0241799354553	0.01	0.6856379060276443	0.7193139142955121
19	927.1283321380615	0.01	0.6843048169565868	0.7034093277942665
20	926.7491285800934	0.01	0.686560172103207	0.6900813655108909
21	927.1816651821136	0.01	0.6849304571530587	0.8106343025680858
22	926.9655838012695	0.01	0.6844732884885107	0.8674102961182037
23	926.8480591773987	0.01	0.6854492941560933	0.9990483195563807
24	926.5507357120514	0.01	0.693878679454037	0.8056088535685473
25	927.2287001609802	0.01	0.6846145632165471	0.7818802823775446
26	927.8110466003418	0.01	0.6813525562798782	13.761796833436597
27	927.2703039646149	0.01	0.6815651169024933	0.6914758480255249
28	927.0087797641754	0.01	0.7040941130607323	49.04046016537881
29	926.4613029956818	0.01	0.689300975005059	1.0969504766499225
30	932.0039694309235	0.01	0.6820184141269715	0.6921592004860616
