epoch	time	lr	loss	val_loss
1	12.763890500064008	0.005	0.6822237436108399	0.691536069473002
2	12.474362300010398	0.005	0.6800353849026162	0.6882333485502812
3	12.640047100023367	0.005	0.6798039893485301	0.6908746956188413
4	32.32119919999968	0.005	0.6798401482107299	0.6883721278459728
5	13.534489799989387	0.005	0.6798684074899816	0.6891967364754018
6	12.511295899981633	0.005	0.6797604271090688	0.6897719012172004
7	12.38768079993315	0.005	0.6800032905354845	0.6898179843952212
8	12.60452609998174	0.005	0.6796535293726828	0.6896101498381149
9	12.806849100044928	0.005	0.6793599351708226	0.6886441849962404
10	12.731110999942757	0.005	0.6797542087893447	0.6892574944044447
11	12.73206750000827	0.005	0.6798459667756102	0.6898307052352096
12	12.566255300072953	0.005	0.6794955576614299	0.6891301731175785
13	12.558503700071014	0.005	0.6795448007056222	0.6917927813498158
14	12.524605299928226	0.005	0.6798035265139493	0.6900040324009443
15	12.750225999974646	0.005	0.6793445960798752	0.6894427061558088
16	12.688283100025728	0.005	0.6795429607976263	0.6904022618879709
17	12.790836800006218	0.005	0.6796608097078324	0.6900937748877822
18	12.655169500038028	0.005	0.6794411346516496	0.6912557614334748
19	12.56620949995704	0.005	0.6795507185150467	0.6914309758277954
20	12.789000099990517	0.005	0.67954056283071	0.6890251795556881
21	12.890696400078014	0.005	0.6793739286515671	0.6898332527273889
22	12.898220599978231	0.005	0.6795934889445342	0.6899107967001983
23	13.234614399960265	0.005	0.6795152447911187	0.6909414280884421
24	13.026573200011626	0.005	0.6793317183422067	0.6913351033670732
25	12.81755269994028	0.005	0.67952327167487	0.6908593226703824
26	12.896357399993576	0.005	0.6792986798231927	0.6895392813071798
27	12.786022300017066	0.005	0.6793517651950404	0.6894859418700424
28	12.815789900021628	0.005	0.6794156092819263	0.6907372121575517
29	13.083580099977553	0.005	0.6791343807526812	0.6890350822371749
30	12.834113899967633	0.005	0.679453679274477	0.6908372551938389
