epoch	time	lr	loss	val_loss
1	21.181054599932395	0.005	0.03355922092153672	0.22555142267295883
2	21.138096699956805	0.005	0.003337912134640265	0.2817095581732884
3	21.165606900001876	0.005	0.0029494561481204526	0.3644101562064198
4	21.070724799996242	0.005	0.011040304167318327	0.274875990266081
5	21.040405899984762	0.005	0.004018777494919858	0.29387054811564184
6	21.043754099984653	0.005	0.0006836938648324115	0.2997507087443971
7	21.12094400008209	0.005	0.0034625482333556674	0.3256814682022423
8	20.980813800008036	0.005	0.0011340964737285722	0.33881442618678714
9	21.16003369993996	0.005	0.0014535374024371482	0.46187799337945673
10	20.98446209996473	0.005	0.0006275467539063468	0.39919406485764325
11	21.089984499965794	0.005	0.0005833415384165173	0.45556195049464027
12	21.08535229996778	0.005	0.0009168012496299715	0.6588059803815789
13	21.01871169998776	0.005	0.013949329900021247	0.6199490644678901
14	21.183094899985008	0.005	0.004301552384948014	0.4292484600596463
15	21.04061019991059	0.005	0.00027716884853451533	0.41868874078754426
16	21.337100000004284	0.005	7.62255444051204e-05	0.42890159112759796
17	21.164193099946715	0.005	3.7570368397197345e-05	0.4313468200870957
18	21.259722600108944	0.005	3.056456515162582e-05	0.4531355766036496
19	21.72746270010248	0.005	0.011594052207119543	0.317120503751018
20	21.678680200013332	0.005	0.005670957891294973	0.32732401856825777
21	22.07870059995912	0.005	0.002571624956729388	0.39148883983801014
22	21.79441470000893	0.005	0.001253165830194174	0.34958508443596803
23	21.425665199989453	0.005	0.00010924355680642898	0.39263296834354083
24	21.388986499980092	0.005	2.90139070352323e-05	0.39860467442570424
25	21.29420190001838	0.005	1.9892358934957333e-05	0.4066619087741266
26	21.19766940001864	0.005	3.891396484329081e-05	0.4411158894932393
27	21.177931800018996	0.005	1.6808629808642527e-05	0.43027249265839906
28	21.0948430999415	0.005	1.8698099728679616e-05	0.4550641406926415
29	21.33781729999464	0.005	4.417871113948744e-06	0.45602961263313063
30	21.34650009998586	0.005	2.14209248323762e-06	0.47105580736312014
