epoch	time	lr	loss	val_loss
1	364.7931349000137	0.001	2.017324379526843	0.7048729560310002
2	358.1358284000016	0.001	0.6853467629752387	0.6976387197371718
3	358.4312190999917	0.001	0.682152122301727	0.7001747754591954
4	357.88107190001756	0.001	0.6814429301403359	0.6889166203715787
5	358.53368220000993	0.001	0.6824231389489437	0.688838559560095
6	358.414850000001	0.001	0.6816213317651959	0.6906922310093707
7	358.0255647999875	0.001	0.6809702586296389	0.6917279146765772
8	358.305615499994	0.001	0.682996281796641	0.6951767127859028
9	358.0116010000056	0.001	0.6809380758350391	0.689399689654655
10	358.3633597000153	0.001	0.6821201606013496	0.6941506106349291
11	357.94154249998974	0.001	0.681523564680197	0.6882997043853286
12	358.21219709998695	0.001	0.6810039218986808	0.6881759956011858
13	358.27967499999795	0.001	0.6807467259996856	0.6972720521620864
14	358.30134980002185	0.001	0.6815427705436885	0.6925331464682204
15	357.7937485000002	0.001	0.6822453803524149	0.6904062581428136
16	358.2664330000116	0.001	0.6802804164458561	0.6925699258741337
17	358.080747	0.001	0.6805936082937813	0.689855158368773
18	358.3463272000081	0.001	0.6810079251878361	0.7016655358574723
19	357.7589300000109	0.001	0.6815212406100938	0.6918499597793742
20	358.0603114000114	0.001	0.6803486725029587	0.6924171443379983
21	357.95641149999574	0.001	0.6796809273741865	0.6884965461599898
22	358.3257920000178	0.001	0.681565915338991	0.6928232238243388
23	357.8863072999811	0.001	0.6813028330597137	0.689773182458604
24	357.9517317999853	0.001	0.6798438922648227	0.691154345382922
25	357.9525421000144	0.001	0.6811011127486641	0.6938460310591786
26	358.2682686000189	0.001	0.6824271941770993	0.6892127160472501
27	358.2783907999983	0.001	0.6818575962641199	0.6890647003776316
28	357.9312723999901	0.001	0.6787781991696964	0.6912457176730822
29	358.3000115000177	0.001	0.6806663110549874	0.6890066122515668
30	358.06110950000584	0.001	0.6800814725290404	0.6901270796888427
