epoch	time	lr	loss	val_loss
1	364.18409539999993	0.01	4.4195452603445895e+25	3.334982533784672e+24
2	336.7291935000003	0.01	4.327716427820044e+25	1.405158239462e+25
3	341.7089523000004	0.01	4.03903297453914e+25	8.727659467062893e+24
4	359.09364060000007	0.01	3.9123891010179454e+25	7.244918973001806e+24
5	361.3199631999996	0.01	3.8847339945680605e+25	4.751434678974924e+24
6	366.8870911999984	0.01	3.963600025690071e+25	1.1163426186651658e+25
7	362.8589353999996	0.01	4.174096481513445e+25	1.0895676727282046e+25
8	371.76437260000057	0.01	4.2462323264657575e+25	1.6049012760640694e+25
9	370.07473539999955	0.01	4.583464257812744e+25	1.95943279132398e+25
10	367.3024614999995	0.01	4.347426606147156e+25	1.7930233413737978e+25
11	364.98711379999986	0.01	4.4787134485099365e+25	2.049014359059556e+25
12	364.66438430000017	0.01	4.28761979429844e+25	1.992981048268215e+25
13	362.98595639999985	0.01	4.504631657328563e+25	1.627864439613905e+25
14	359.56083279999984	0.01	4.3119238231888385e+25	1.582557329195173e+25
15	361.36592819999896	0.01	4.349165199782293e+25	1.5999830945932347e+25
16	360.7079410999995	0.01	4.427097095547438e+25	1.5071565015309333e+25
17	358.72028820000014	0.01	4.194705812613241e+25	1.3504976946931838e+25
18	359.5496579999999	0.01	4.511831555713049e+25	1.2581883577488247e+25
19	360.8051410999997	0.01	4.45408419440095e+25	1.2119956424055169e+25
20	360.874908400001	0.01	4.334763203269405e+25	1.1687884013005451e+25
21	357.16308709999976	0.01	4.2074319622306675e+25	1.1283952161571692e+25
22	357.21826690000125	0.01	4.042341262136941e+25	1.0953959346703665e+25
23	359.6947914000011	0.01	4.603774175889744e+25	1.637188278415127e+25
24	360.21350789999997	0.01	4.597494924174771e+25	1.5929110259366206e+25
25	359.33996149999984	0.01	4.316011521046185e+25	1.2889835562010665e+25
26	358.3392265000002	0.01	4.453165492046732e+25	1.3102325159863315e+25
27	360.1420351000015	0.01	4.363051991952754e+25	1.2636831291853136e+25
28	360.2769165999998	0.01	4.239889918771753e+25	1.2279584990864986e+25
29	358.87730139999985	0.01	4.164935826099939e+25	1.1932550395605398e+25
30	358.5630536999997	0.01	4.380233007923862e+25	1.1624698621420378e+25
