epoch	time	lr	loss	val_loss
1	294.3237011000019	0.005	0.28675376710959183	0.1729176241887101
2	295.4862487999999	0.005	0.17287562174707113	0.16052326717084053
3	295.8854324999993	0.005	0.1557394647004605	0.13437675278611466
4	296.05704200000037	0.005	0.11980378762884084	0.1147585714595011
5	296.3071739999941	0.005	0.08184207041720452	0.11255249084831477
6	294.1462814000042	0.005	0.06583418447133574	0.09628501423125747
7	296.38783479999984	0.005	0.13453822707526852	0.12084424376408207
8	295.45675409999967	0.005	0.04917526866673197	0.1313015905875536
9	296.14984040000127	0.005	0.03386220884586307	0.1000110453729076
10	296.02760639999906	0.005	0.019847717283202577	0.11289627031933236
11	295.50954450000427	0.005	0.021218654987351423	0.13551593065420892
12	295.8510793999958	0.005	0.021606528666070053	0.11075892099107879
13	293.77445440000156	0.005	0.01357439451242224	0.11606949435583029
14	296.1553761999967	0.005	0.007569136166299376	0.12559419159117025
15	295.0342584000027	0.005	0.0038993291889013104	0.12830047784565765
16	295.6952326000028	0.005	0.004335854388427422	0.13350589335799773
17	295.5908288999999	0.005	0.0033619890556965907	0.1430961477847955
18	295.526254000004	0.005	0.005470643976767699	0.4445533790812642
19	295.77165239999886	0.005	0.0041002467485171615	0.14345243125855725
20	294.4545136000015	0.005	0.0015258370929539511	0.14295512337419014
21	296.0313795000038	0.005	0.0012568724916613878	0.15909855375519946
22	294.36826609999844	0.005	0.0013310815278677205	0.15183513160494266
23	295.67221179999615	0.005	0.001035896201971221	0.15653458338794984
24	295.49464859999716	0.005	0.0011976523799192246	0.1576124981289271
25	295.87856979999924	0.005	0.0008823398084992718	0.15800798616264564
26	295.8455572000021	0.005	0.0010624843304029928	0.1695950184641201
27	295.00362270000187	0.005	0.0008538525032645975	0.16955372832064394
28	295.98824419999437	0.005	0.0008776539342740626	0.1702380443042799
29	293.90161149999767	0.005	0.0007288635590781706	0.16823119252393293
30	296.08459059999586	0.005	0.0004813719254050655	0.16905831080364975
